OBJECTID,SiteName,data_set,site,station,Buffer,Veg_Type,Origin_Year,Origin_Source,General_Source,PreBackfill_Source,Backfill_Required,Backfill_Method,PostBackfill_Source,Moisture_Reg,Moisture_Source,Pct_of_Larch,NSRNAME,NRNAME,Soil_Type_1,LUF_NAME,HUC_8,BASIN,CWCS_Class,CWCS_Extent,GWA_NAME,FEATURE_TY,YEAR,ORIG_FID,Veg_Moist_preBkfSrs,Combined,Combined2,Combined_ChgByCWCS,UplandGene,Fire_Year,UID,Shape_Length,Shape_Area
527,BG_15_74,BG,15,74,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PIPELINES,,42331101,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775436,129.7528158,856.5600966
528,BG_15_74,BG,15,74,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PIPELINES,,42331127,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775517,95.50085831,474.0771502
529,BG_15_74,BG,15,74,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,ROAD-UNIMPROVED,,52477158,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36564445,189.6307786,833.7340145
530,BG_15_74,BG,15,74,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,VEGETATED-EDGE-ROADS,,52477159,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36564447,162.7955646,931.6904274
531,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42537028,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839142,112.7458796,822.4188514
532,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537125,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31839973,134.9310673,880.2210163
533,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,52472973,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,36437244,278.8677718,1239.166406
534,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,WELL-ABAND,1982,52493416,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,36450490,131.6751562,954.7910039
535,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,VEGETATED-EDGE-ROADS,,52479193,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,69699442,184.0371291,542.5744269
536,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,52472973,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,69855494,173.8743933,1141.809366
537,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,ROAD-UNIMPROVED,,52479191,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,69855719,206.4066465,928.4370952
538,BG_15_75,BG,15,75,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,VEGETATED-EDGE-ROADS,,52479192,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,71850535,223.8616035,1342.53803
539,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42545096,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31923895,304.6993142,3983.352878
540,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42545096,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31923898,94.51424976,390.3879759
541,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42545104,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31923992,64.88013619,193.2144173
542,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42545106,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31924024,106.1788969,596.5580002
543,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,CLEARING-WELLPAD-UNCONFIRMED,,42884071,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35544732,180.3945678,1931.698829
544,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,2001,42884074,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35544745,95.12096703,244.2815596
545,BG_15_77,BG,15,77,50,Trembling aspen MixDC,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,CLEARING-WELLPAD-UNCONFIRMED,,42884081,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35544776,110.3170061,512.2175614
546,BG_15_78,BG,15,78,50,Black spruce,1940,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42523054,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31667865,49.95304251,113.4403109
547,BG_15_78,BG,15,78,50,Black spruce,1940,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42523055,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31667877,97.91217123,546.3168106
548,BG_15_78,BG,15,78,50,Black spruce,1940,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42523114,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31669376,314.6014926,5761.391744
549,BG_15_78,BG,15,78,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537130,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31840021,154.9678252,1328.022458
550,BG_15_78,BG,15,78,50,White birch MixD,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,42546335,White birch MixD::m::AVIE,Decid,Decid,Decid,Decid,0,31933382,9.419495157,3.154172543
551,BG_15_78,BG,15,78,50,White birch MixD,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42546342,White birch MixD::m::AVIE,Decid,Decid,Decid,Decid,0,31933430,68.74944242,99.70046294
552,BG_15_79,BG,15,79,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42521885,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31651983,177.1337817,1792.732032
553,BG_15_79,BG,15,79,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42521885,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31651993,50.03518668,123.1276972
554,BG_15_79,BG,15,79,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42536990,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31838816,193.5588002,949.0409444
555,BG_15_79,BG,15,79,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42536990,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31838822,187.8153621,1749.397617
556,BG_15_79,BG,15,79,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42537128,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31840009,70.25369385,224.1653614
557,BG_15_79,BG,15,79,50,Trembling aspen,1920,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42544266,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31914733,143.7864006,1046.633387
558,BG_15_79,BG,15,79,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42872322,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35472411,58.36340255,129.4642815
559,BG_15_79,BG,15,79,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42880365,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,35522458,160.8101724,440.4197128
560,BG_15_79,BG,15,79,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52726863,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36485564,175.9815656,1396.695051
561,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42521884,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31651948,78.16892301,285.4035919
562,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42521884,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31651950,211.3588991,877.2418405
563,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42521886,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31652005,55.14420871,142.6936733
564,BG_15_80,BG,15,80,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42528352,Black spruce MixCD::m::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31737259,52.85758305,87.22133858
565,BG_15_80,BG,15,80,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,42528352,Black spruce MixCD::m::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31737270,171.7044062,1588.695005
566,BG_15_80,BG,15,80,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,42528355,Black spruce MixCD::m::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31737462,47.87521105,105.7744859
567,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,2012,42872321,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35472392,160.6243533,167.3871114
568,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,LOW-IMPACT-SEISMIC,2012,42872481,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35473333,223.1540537,244.4018648
569,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,LOW-IMPACT-SEISMIC,2012,42872481,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35473355,63.19542899,85.66967976
570,BG_15_80,BG,15,80,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,2012,42876462,Black spruce MixCD::m::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,35498530,57.50780306,75.25409065
571,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52726863,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36485579,120.6371559,813.3145047
572,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52726863,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36485582,152.1866252,1535.388878
573,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52726863,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36485589,162.8962768,1272.979401
574,BG_15_80,BG,15,80,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52726863,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36485593,97.27979167,570.6582764
575,BG_15_81,BG,15,81,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41930079,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31615793,89.5612544,380.6785082
576,BG_15_81,BG,15,81,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41930079,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31615797,232.8045877,2929.897046
577,BG_15_81,BG,15,81,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,41932416,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31635432,65.75381692,182.6494819
578,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41960853,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31933434,167.916176,1696.100353
579,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41960853,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31933439,34.99445206,44.18631604
580,BG_15_81,BG,15,81,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42317714,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35712693,78.10175914,106.9128408
581,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Cut2012_DomIn50m,AVIE,ABMICutblock,Cutblock2012,Dom80YrsOlderUplandForInBuf50m,AVIE,m,AVIE_Cut2012,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,HARVEST-AREA,2004,42331002,Trembling aspen MixDC::m::ABMICutblock,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775103,237.5414259,2393.162607
582,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,HARVEST-AREA,2004,42331020,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775174,20.56926998,15.41530942
583,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,LOW-IMPACT-SEISMIC,,42331021,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775177,7.24539894,2.20876564
584,BG_15_81,BG,15,81,50,Trembling aspen MixDC,1910,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42331022,Trembling aspen MixDC::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,35775178,50.79028233,100.8586315
585,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41930064,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31615507,44.7151141,86.8732947
586,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41930064,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31615531,134.7762772,1045.466602
587,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41931185,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31626335,85.90233547,344.7283556
588,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41931185,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31626341,71.12830001,252.8732105
589,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41956980,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892140,150.0162071,1498.60135
590,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Bog,ALP,Green Area,,0,41956988,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892240,104.0345131,640.2607485
591,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41957001,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892449,210.8554825,1361.094465
592,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41957001,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892464,123.1601018,438.9647966
593,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41957001,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892479,152.9688581,1139.846625
594,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41957001,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892484,34.21009788,67.77884825
595,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Swamp,ALP,Green Area,,0,41957003,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31892576,49.46577168,99.05037705
596,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42317707,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35712666,54.98580367,115.7020117
597,BG_15_82,BG,15,82,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,LOW-IMPACT-SEISMIC,,42318140,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,35714549,67.89366066,91.61640072
598,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,42328385,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,35764642,56.18225242,121.6136123
599,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,LOW-IMPACT-SEISMIC,,42328417,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,35764756,145.7213017,208.3180207
600,BG_15_82,BG,15,82,50,Tamarack MixCD,1935,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,7,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,PRE-LOW-IMPACT-SEISMIC,,42328425,Tamarack MixCD::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,35764794,30.13054715,53.83517016
